daily_revenue,daily_views,daily_purchases,dates
49.330000000000005,240,23,2017-11-29
0.0,0,0,2017-11-30
77.52000000000001,195,22,2017-12-01
0.0,0,0,2017-12-02
0.0,0,0,2017-12-03
0.0,0,0,2017-12-04
104.14999999999999,51,51,2017-12-05
0.0,0,0,2017-12-06
0.0,0,0,2017-12-07
0.0,0,0,2017-12-08
0.0,0,0,2017-12-09
0.0,0,0,2017-12-10
0.0,0,0,2017-12-11
0.0,0,0,2017-12-12
37.25,76,7,2017-12-13
0.0,0,0,2017-12-14
116.01,634,52,2017-12-15
0.0,0,0,2017-12-16
0.0,0,0,2017-12-17
0.0,0,0,2017-12-18
0.0,0,0,2017-12-19
0.0,0,0,2017-12-20
0.0,0,0,2017-12-21
0.0,0,0,2017-12-22
0.0,0,0,2017-12-23
0.0,0,0,2017-12-24
0.0,0,0,2017-12-25
0.0,0,0,2017-12-26
0.0,0,0,2017-12-27
0.0,0,0,2017-12-28
0.0,0,0,2017-12-29
0.0,0,0,2017-12-30
0.0,0,0,2017-12-31
0.0,0,0,2018-01-01
0.0,0,0,2018-01-02
0.0,0,0,2018-01-03
0.0,0,0,2018-01-04
0.0,0,0,2018-01-05
0.0,0,0,2018-01-06
0.0,0,0,2018-01-07
15.64,7,2,2018-01-08
0.0,0,0,2018-01-09
0.0,0,0,2018-01-10
0.0,0,0,2018-01-11
47.15,85,9,2018-01-12
0.0,0,0,2018-01-13
0.0,0,0,2018-01-14
0.0,0,0,2018-01-15
0.0,0,0,2018-01-16
0.0,0,0,2018-01-17
0.0,0,0,2018-01-18
90.42,484,49,2018-01-19
0.0,0,0,2018-01-20
0.0,0,0,2018-01-21
0.0,0,0,2018-01-22
184.24,966,91,2018-01-23
0.0,0,0,2018-01-24
0.0,0,0,2018-01-25
0.0,0,0,2018-01-26
0.0,0,0,2018-01-27
0.0,0,0,2018-01-28
0.0,0,0,2018-01-29
0.0,0,0,2018-01-30
41.5,66,9,2018-01-31
0.0,0,0,2018-02-01
0.0,0,0,2018-02-02
0.0,0,0,2018-02-03
0.0,0,0,2018-02-04
0.0,0,0,2018-02-05
0.0,0,0,2018-02-06
0.0,0,0,2018-02-07
0.0,0,0,2018-02-08
0.0,0,0,2018-02-09
0.0,0,0,2018-02-10
0.0,0,0,2018-02-11
0.0,0,0,2018-02-12
0.0,0,0,2018-02-13
0.0,0,0,2018-02-14
1091.5300000000002,681,59,2018-02-15
0.0,0,0,2018-02-16
0.0,0,0,2018-02-17
0.0,0,0,2018-02-18
0.0,0,0,2018-02-19
0.0,0,0,2018-02-20
10.169999999999998,35,4,2018-02-21
0.0,0,0,2018-02-22
71.84,76,29,2018-02-23
0.0,0,0,2018-02-24
0.0,0,0,2018-02-25
2.1,4,1,2018-02-26
23.669999999999998,235,19,2018-02-27
0.0,0,0,2018-02-28
0.0,0,0,2018-03-01
0.0,0,0,2018-03-02
0.0,0,0,2018-03-03
0.0,0,0,2018-03-04
27.700000000000003,101,10,2018-03-05
0.0,0,0,2018-03-06
0.0,0,0,2018-03-07
69.55,261,24,2018-03-08
88.98,394,32,2018-03-09
0.0,0,0,2018-03-10
53.81,343,29,2018-03-11
1.65,24,1,2018-03-12
0.0,0,0,2018-03-13
0.0,0,0,2018-03-14
0.0,0,0,2018-03-15
0.0,0,0,2018-03-16
0.0,0,0,2018-03-17
26.699999999999996,56,7,2018-03-18
0.0,0,0,2018-03-19
0.0,0,0,2018-03-20
0.0,0,0,2018-03-21
33.940000000000005,59,7,2018-03-22
530.12,708,58,2018-03-23
0.0,0,0,2018-03-24
0.0,0,0,2018-03-25
0.0,0,0,2018-03-26
0.0,0,0,2018-03-27
0.0,0,0,2018-03-28
44.96,323,31,2018-03-29
0.0,0,0,2018-03-30
0.0,0,0,2018-03-31
0.0,0,0,2018-04-01
0.0,0,0,2018-04-02
0.0,0,0,2018-04-03
0.0,0,0,2018-04-04
34.400000000000006,136,13,2018-04-05
55.800000000000004,145,18,2018-04-06
0.0,0,0,2018-04-07
0.0,0,0,2018-04-08
0.0,0,0,2018-04-09
42.150000000000006,102,12,2018-04-10
0.0,0,0,2018-04-11
0.0,0,0,2018-04-12
70.99999999999999,258,27,2018-04-13
0.0,0,0,2018-04-14
32.79,68,9,2018-04-15
0.0,0,0,2018-04-16
60.74,152,20,2018-04-17
0.0,0,0,2018-04-18
45.75,66,16,2018-04-19
0.0,0,0,2018-04-20
0.0,0,0,2018-04-21
0.0,0,0,2018-04-22
0.0,0,0,2018-04-23
0.0,0,0,2018-04-24
0.0,0,0,2018-04-25
0.0,0,0,2018-04-26
371.9100000000001,289,37,2018-04-27
0.0,0,0,2018-04-28
19.95,28,4,2018-04-29
0.0,0,0,2018-04-30
0.0,0,0,2018-05-01
0.0,0,0,2018-05-02
243.51999999999998,1521,113,2018-05-03
0.0,0,0,2018-05-04
0.0,0,0,2018-05-05
0.0,0,0,2018-05-06
38.1,169,14,2018-05-07
0.0,0,0,2018-05-08
0.0,0,0,2018-05-09
0.0,0,0,2018-05-10
0.0,0,0,2018-05-11
0.0,0,0,2018-05-12
38.84,330,28,2018-05-13
0.0,0,0,2018-05-14
0.0,0,0,2018-05-15
0.0,0,0,2018-05-16
0.0,0,0,2018-05-17
0.0,0,0,2018-05-18
0.0,0,0,2018-05-19
0.0,0,0,2018-05-20
201.20000000000002,661,73,2018-05-21
112.63999999999999,470,50,2018-05-22
0.0,0,0,2018-05-23
0.0,0,0,2018-05-24
0.0,0,0,2018-05-25
0.0,0,0,2018-05-26
0.0,0,0,2018-05-27
0.0,0,0,2018-05-28
0.0,0,0,2018-05-29
0.0,0,0,2018-05-30
216.43,540,73,2018-05-31
0.0,0,0,2018-06-01
0.0,0,0,2018-06-02
0.0,0,0,2018-06-03
0.0,0,0,2018-06-04
0.0,0,0,2018-06-05
0.0,0,0,2018-06-06
0.0,0,0,2018-06-07
0.0,0,0,2018-06-08
0.0,0,0,2018-06-09
0.0,0,0,2018-06-10
0.0,0,0,2018-06-11
0.0,0,0,2018-06-12
0.0,0,0,2018-06-13
0.0,0,0,2018-06-14
125.47,489,50,2018-06-15
0.0,0,0,2018-06-16
0.0,0,0,2018-06-17
0.0,0,0,2018-06-18
40.8,54,8,2018-06-19
0.0,0,0,2018-06-20
0.0,0,0,2018-06-21
0.0,0,0,2018-06-22
0.0,0,0,2018-06-23
0.0,0,0,2018-06-24
169.65999999999997,851,76,2018-06-25
33.849999999999994,75,10,2018-06-26
0.0,0,0,2018-06-27
32.9,56,8,2018-06-28
0.0,0,0,2018-06-29
0.0,0,0,2018-06-30
0.0,0,0,2018-07-01
0.0,0,0,2018-07-02
0.0,0,0,2018-07-03
88.96,285,31,2018-07-04
0.0,0,0,2018-07-05
0.0,0,0,2018-07-06
0.0,0,0,2018-07-07
0.0,0,0,2018-07-08
0.0,0,0,2018-07-09
0.0,0,0,2018-07-10
0.0,0,0,2018-07-11
47.7,65,8,2018-07-12
0.0,0,0,2018-07-13
0.0,0,0,2018-07-14
0.0,0,0,2018-07-15
135.7,545,48,2018-07-16
0.0,0,0,2018-07-17
0.0,0,0,2018-07-18
43.400000000000006,21,11,2018-07-19
0.0,0,0,2018-07-20
0.0,0,0,2018-07-21
19.599999999999998,17,3,2018-07-22
40.25,296,24,2018-07-23
103.57000000000002,101,45,2018-07-24
20.0,1,1,2018-07-25
0.0,0,0,2018-07-26
0.0,0,0,2018-07-27
0.0,0,0,2018-07-28
0.0,0,0,2018-07-29
0.0,0,0,2018-07-30
0.0,0,0,2018-07-31
41.19000000000001,257,20,2018-08-01
0.0,0,0,2018-08-02
0.0,0,0,2018-08-03
0.0,0,0,2018-08-04
0.0,0,0,2018-08-05
0.0,0,0,2018-08-06
454.6100000000002,1145,91,2018-08-07
0.0,0,0,2018-08-08
0.0,0,0,2018-08-09
0.0,0,0,2018-08-10
0.0,0,0,2018-08-11
63.85000000000001,116,15,2018-08-12
0.0,0,0,2018-08-13
184.74999999999997,706,68,2018-08-14
0.0,0,0,2018-08-15
0.0,0,0,2018-08-16
16.65,3,2,2018-08-17
0.0,0,0,2018-08-18
0.0,0,0,2018-08-19
0.0,0,0,2018-08-20
24.189999999999998,196,13,2018-08-21
0.0,0,0,2018-08-22
64.61,326,28,2018-08-23
0.0,0,0,2018-08-24
0.0,0,0,2018-08-25
0.0,0,0,2018-08-26
0.0,0,0,2018-08-27
42.44,123,27,2018-08-28
179.2,615,66,2018-08-29
63.019999999999996,254,25,2018-08-30
0.0,0,0,2018-08-31
0.0,0,0,2018-09-01
0.0,0,0,2018-09-02
0.0,0,0,2018-09-03
3.75,18,1,2018-09-04
25.0,1,1,2018-09-05
0.0,0,0,2018-09-06
72.56,184,22,2018-09-07
0.0,0,0,2018-09-08
0.0,0,0,2018-09-09
0.0,0,0,2018-09-10
43.059999999999995,125,13,2018-09-11
85.67999999999999,441,41,2018-09-12
0.0,0,0,2018-09-13
0.0,0,0,2018-09-14
0.0,0,0,2018-09-15
48.800000000000004,197,22,2018-09-16
0.0,0,0,2018-09-17
53.650000000000006,173,18,2018-09-18
0.0,0,0,2018-09-19
10.0,1,1,2018-09-20
260.9100000000001,1368,115,2018-09-21
0.0,0,0,2018-09-22
0.0,0,0,2018-09-23
84.86999999999999,47,38,2018-09-24
91.57,366,41,2018-09-25
0.0,0,0,2018-09-26
15.0,1,1,2018-09-27
20.02,199,20,2018-09-28
0.0,0,0,2018-09-29
0.0,0,0,2018-09-30
0.0,0,0,2018-10-01
0.0,0,0,2018-10-02
0.0,0,0,2018-10-03
0.0,0,0,2018-10-04
69.22,106,14,2018-10-05
0.0,0,0,2018-10-06
0.0,0,0,2018-10-07
0.0,0,0,2018-10-08
0.0,0,0,2018-10-09
114.39000000000001,988,79,2018-10-10
20.8,43,4,2018-10-11
1.65,20,1,2018-10-12
0.0,0,0,2018-10-13
0.0,0,0,2018-10-14
112.84,2,1,2018-10-15
0.0,0,0,2018-10-16
0.0,0,0,2018-10-17
0.0,0,0,2018-10-18
61.13000000000001,246,25,2018-10-19
0.0,0,0,2018-10-20
0.0,0,0,2018-10-21
83.42999999999999,110,16,2018-10-22
30.540000000000003,77,9,2018-10-23
0.0,0,0,2018-10-24
16.75,6,3,2018-10-25
0.0,0,0,2018-10-26
0.0,0,0,2018-10-27
0.0,0,0,2018-10-28
0.0,0,0,2018-10-29
0.0,0,0,2018-10-30
243.82,875,80,2018-10-31
0.0,0,0,2018-11-01
0.0,0,0,2018-11-02
0.0,0,0,2018-11-03
0.0,0,0,2018-11-04
53.12,189,24,2018-11-05
0.0,0,0,2018-11-06
0.0,0,0,2018-11-07
99.78999999999999,587,55,2018-11-08
17.1,19,2,2018-11-09
0.0,0,0,2018-11-10
0.0,0,0,2018-11-11
0.0,0,0,2018-11-12
21.310000000000002,70,6,2018-11-13
83.01,499,38,2018-11-14
119.51000000000002,356,42,2018-11-15
0.0,0,0,2018-11-16
0.0,0,0,2018-11-17
0.0,0,0,2018-11-18
190.01,237,94,2018-11-19
64.25,186,22,2018-11-20
315.66,141,25,2018-11-21
0.0,0,0,2018-11-22
0.0,0,0,2018-11-23
0.0,0,0,2018-11-24
0.0,0,0,2018-11-25
69.14000000000001,349,30,2018-11-26
89.97,482,52,2018-11-27
33.7,37,4,2018-11-28
0.0,0,0,2018-11-29
0.0,0,0,2018-11-30
0.0,0,0,2018-12-01
0.0,0,0,2018-12-02
0.0,0,0,2018-12-03
0.0,0,0,2018-12-04
0.0,0,0,2018-12-05
0.0,0,0,2018-12-06
0.0,0,0,2018-12-07
0.0,0,0,2018-12-08
0.0,0,0,2018-12-09
0.0,0,0,2018-12-10
0.0,0,0,2018-12-11
0.0,0,0,2018-12-12
0.0,0,0,2018-12-13
0.0,0,0,2018-12-14
0.0,0,0,2018-12-15
0.0,0,0,2018-12-16
46.33,46,16,2018-12-17
98.50999999999999,525,54,2018-12-18
0.0,0,0,2018-12-19
0.0,0,0,2018-12-20
0.0,0,0,2018-12-21
0.0,0,0,2018-12-22
0.0,0,0,2018-12-23
0.0,0,0,2018-12-24
0.0,0,0,2018-12-25
0.0,0,0,2018-12-26
0.0,0,0,2018-12-27
0.0,0,0,2018-12-28
0.0,0,0,2018-12-29
0.0,0,0,2018-12-30
0.0,0,0,2018-12-31
0.0,0,0,2019-01-01
0.0,0,0,2019-01-02
0.0,0,0,2019-01-03
0.0,0,0,2019-01-04
0.0,0,0,2019-01-05
0.0,0,0,2019-01-06
0.0,0,0,2019-01-07
0.0,0,0,2019-01-08
0.0,0,0,2019-01-09
0.0,0,0,2019-01-10
125.58000000000001,876,79,2019-01-11
0.0,0,0,2019-01-12
0.0,0,0,2019-01-13
0.0,0,0,2019-01-14
0.0,0,0,2019-01-15
56.78,377,33,2019-01-16
2.12,24,2,2019-01-17
236.0,1214,106,2019-01-18
0.0,0,0,2019-01-19
0.0,0,0,2019-01-20
0.0,0,0,2019-01-21
0.0,0,0,2019-01-22
0.0,0,0,2019-01-23
0.0,0,0,2019-01-24
0.0,0,0,2019-01-25
0.0,0,0,2019-01-26
0.0,0,0,2019-01-27
23.14,97,9,2019-01-28
53.550000000000004,80,12,2019-01-29
0.0,0,0,2019-01-30
1.45,4,1,2019-01-31
0.0,0,0,2019-02-01
0.0,0,0,2019-02-02
0.0,0,0,2019-02-03
0.0,0,0,2019-02-04
46.269999999999996,128,15,2019-02-05
0.0,0,0,2019-02-06
0.0,0,0,2019-02-07
0.0,0,0,2019-02-08
0.0,0,0,2019-02-09
0.0,0,0,2019-02-10
0.0,0,0,2019-02-11
0.0,0,0,2019-02-12
0.0,0,0,2019-02-13
0.0,0,0,2019-02-14
0.0,0,0,2019-02-15
0.0,0,0,2019-02-16
0.0,0,0,2019-02-17
273.65999999999997,1440,119,2019-02-18
62.6,514,44,2019-02-19
0.0,0,0,2019-02-20
0.0,0,0,2019-02-21
0.0,0,0,2019-02-22
0.0,0,0,2019-02-23
0.0,0,0,2019-02-24
0.0,0,0,2019-02-25
0.0,0,0,2019-02-26
0.0,0,0,2019-02-27
0.0,0,0,2019-02-28
0.0,0,0,2019-03-01
0.0,0,0,2019-03-02
0.0,0,0,2019-03-03
0.0,0,0,2019-03-04
0.0,0,0,2019-03-05
76.57,198,27,2019-03-06
0.0,0,0,2019-03-07
0.0,0,0,2019-03-08
0.0,0,0,2019-03-09
0.0,0,0,2019-03-10
41.51,57,8,2019-03-11
0.0,0,0,2019-03-12
0.0,0,0,2019-03-13
0.0,0,0,2019-03-14
0.0,0,0,2019-03-15
0.0,0,0,2019-03-16
0.0,0,0,2019-03-17
0.0,0,0,2019-03-18
49.290000000000006,99,12,2019-03-19
0.0,0,0,2019-03-20
0.0,0,0,2019-03-21
81.07,250,22,2019-03-22
0.0,0,0,2019-03-23
0.0,0,0,2019-03-24
0.0,0,0,2019-03-25
272.65,1378,104,2019-03-26
28.38,261,16,2019-03-27
0.0,0,0,2019-03-28
0.0,0,0,2019-03-29
0.0,0,0,2019-03-30
0.0,0,0,2019-03-31
0.0,0,0,2019-04-01
28.019999999999992,208,15,2019-04-02
0.0,0,0,2019-04-03
0.0,0,0,2019-04-04
0.0,0,0,2019-04-05
0.0,0,0,2019-04-06
0.0,0,0,2019-04-07
0.0,0,0,2019-04-08
0.0,0,0,2019-04-09
0.0,0,0,2019-04-10
0.0,0,0,2019-04-11
0.0,0,0,2019-04-12
0.0,0,0,2019-04-13
0.0,0,0,2019-04-14
0.0,0,0,2019-04-15
0.0,0,0,2019-04-16
0.0,0,0,2019-04-17
0.0,0,0,2019-04-18
0.0,0,0,2019-04-19
0.0,0,0,2019-04-20
0.0,0,0,2019-04-21
0.0,0,0,2019-04-22
0.0,0,0,2019-04-23
0.0,0,0,2019-04-24
26.91,132,9,2019-04-25
0.0,0,0,2019-04-26
0.0,0,0,2019-04-27
0.0,0,0,2019-04-28
0.0,0,0,2019-04-29
0.0,0,0,2019-04-30
0.0,0,0,2019-05-01
0.0,0,0,2019-05-02
0.0,0,0,2019-05-03
0.0,0,0,2019-05-04
0.0,0,0,2019-05-05
0.0,0,0,2019-05-06
0.0,0,0,2019-05-07
53.35,125,9,2019-05-08
274.6499999999999,1263,108,2019-05-09
0.0,0,0,2019-05-10
0.0,0,0,2019-05-11
0.0,0,0,2019-05-12
0.0,0,0,2019-05-13
0.0,0,0,2019-05-14
21.679999999999996,63,5,2019-05-15
0.0,0,0,2019-05-16
68.19,104,13,2019-05-17
0.0,0,0,2019-05-18
0.0,0,0,2019-05-19
0.0,0,0,2019-05-20
0.0,0,0,2019-05-21
1.45,7,1,2019-05-22
141.38,535,50,2019-05-23
0.0,0,0,2019-05-24
0.0,0,0,2019-05-25
0.0,0,0,2019-05-26
0.0,0,0,2019-05-27
115.59999999999997,205,29,2019-05-28
76.63000000000001,309,26,2019-05-29
0.0,0,0,2019-05-30
34.699999999999996,122,15,2019-05-31
0.0,0,0,2019-06-01
0.0,0,0,2019-06-02
62.99999999999999,233,25,2019-06-03
0.0,0,0,2019-06-04
0.0,0,0,2019-06-05
19.750000000000004,47,6,2019-06-06
0.0,0,0,2019-06-07
0.0,0,0,2019-06-08
0.0,0,0,2019-06-09
0.0,0,0,2019-06-10
0.0,0,0,2019-06-11
0.0,0,0,2019-06-12
0.0,0,0,2019-06-13
0.0,0,0,2019-06-14
0.0,0,0,2019-06-15
89.84000000000002,665,52,2019-06-16
144.76999999999998,61,59,2019-06-17
125.21000000000002,336,39,2019-06-18
0.0,0,0,2019-06-19
0.0,0,0,2019-06-20
0.0,0,0,2019-06-21
0.0,0,0,2019-06-22
0.0,0,0,2019-06-23
0.0,0,0,2019-06-24
248.65999999999997,1244,103,2019-06-25
0.0,0,0,2019-06-26
0.0,0,0,2019-06-27
0.0,0,0,2019-06-28
0.0,0,0,2019-06-29
0.0,0,0,2019-06-30
0.0,0,0,2019-07-01
0.0,0,0,2019-07-02
0.0,0,0,2019-07-03
0.0,0,0,2019-07-04
0.0,0,0,2019-07-05
0.0,0,0,2019-07-06
0.0,0,0,2019-07-07
0.0,0,0,2019-07-08
0.0,0,0,2019-07-09
0.0,0,0,2019-07-10
0.0,0,0,2019-07-11
0.0,0,0,2019-07-12
0.0,0,0,2019-07-13
0.0,0,0,2019-07-14
0.0,0,0,2019-07-15
0.0,0,0,2019-07-16
26.02,10,10,2019-07-17
